season,#,Team,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,MOV,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %
2021,66,North Dakota State,8,0,0,0,0,0,0,89,5.7,0,1.418,0.9,0.3,0.26,13,6,0.684
2021,155,Saint Louis,6,1,0,0,0,1,0,78,5.6,0,1.653,1.5,0.5,0.19,6,4,0.6
2021,13,Coastal Carolina,13,1,0,0,0,5,0,90,5.5,0,1.55,0.9,0.5,0.224,9,5,0.643
2021,293,Davidson,2,0,0,0,0,0,0,80,5.5,0,1.559,1.3,0.5,0.134,7,4,0.636
2021,192,North Carolina A&T,5,0,0,0,0,1,0,97,5.4,0,1.523,0.9,0.6,0.268,7,1,0.875
2021,173,Northeastern,5,0,0,0,0,2,0,81,5.2,0,1.522,1.1,0.5,0.184,8,2,0.8
2021,51,Furman,9,1,0,0,0,2,2,94,5.1,0,1.53,1.3,0.6,0.15,10,5,0.667
2021,70,Siena,8,0,0,0,0,0,0,78,5.1,0,1.529,1,0.4,0.249,12,4,0.75
2021,20,Wagner,12,1,0,0,0,2,0,95,5,0,1.488,1.1,0.6,0.207,13,5,0.722
2021,50,Morgan State,9,1,0,0,0,0,1,99,4.8,0,1.521,0.9,0.5,0.267,7,5,0.583
2021,164,Nevada,5,0,0,0,0,0,0,89,4.8,0,1.591,1.2,0.5,0.3,10,7,0.588
2021,175,Akron,5,0,0,0,0,0,0,95,4.8,0,1.499,1.1,0.4,0.231,12,6,0.667
2021,186,UAB,5,0,0,0,0,1,1,86,4.8,0,1.442,1.1,0.7,0.203,13,5,0.722
2021,148,Jacksonville State,6,0,0,0,0,0,0,91,4.7,0,1.54,1.1,0.4,0.216,13,6,0.684
2021,152,Eastern Kentucky,6,0,0,0,0,3,1,113,4.7,0,1.539,1.2,0.7,0.175,15,5,0.75
2021,64,Oregon,9,1,0,0,0,4,0,86,4.6,0,1.479,1.2,0.7,0.196,14,4,0.778
2021,142,Ohio State,6,1,0,0,0,1,0,92,4.6,0,1.485,1.2,0.4,0.269,12,8,0.6
2021,300,Gardner-Webb,2,0,0,0,0,3,1,91,4.6,0,1.524,1.2,0.5,0.215,10,10,0.5
2021,15,Georgia Tech,13,1,0,0,0,8,2,87,4.5,0,1.586,1.4,0.8,0.183,11,6,0.647
2021,130,Richmond,6,0,0,0,0,2,0,80,4.4,0,1.553,1.7,0.9,0.232,6,5,0.545
2021,94,North Carolina,7,0,0,0,0,0,0,99,4.3,0,1.605,1.1,0.5,0.209,10,6,0.625
2021,11,Kent State,13,0,0,0,0,1,0,96,4.2,0,1.515,1,0.5,0.234,12,6,0.667
2021,251,Wichita State,3,0,0,0,0,0,1,93,4.2,0,1.543,1.2,0.5,0.273,11,2,0.846
2021,281,New Mexico State,2,0,0,0,0,1,0,97,4.2,0,1.537,1.1,0.4,0.218,7,6,0.538
2021,100,Virginia Tech,7,0,0,0,0,0,0,84,4.1,0,1.573,1.3,0.4,0.232,9,4,0.692
2021,329,Detroit-Mercy,1,0,0,0,0,0,0,89,4.1,0,1.543,1.3,0.6,0.208,10,6,0.625
2021,99,West Virginia,7,0,0,0,0,0,0,91,4,0,1.521,1.1,0.6,0.314,11,6,0.647
2021,22,Utah Valley,12,0,0,1,0,0,1,93,3.9,0,1.635,1.1,0.4,0.285,9,4,0.692
2021,42,Missouri State,10,0,0,1,0,0,1,90,3.9,0,1.495,1,0.4,0.226,12,6,0.667
2021,112,Texas,7,0,0,0,0,1,0,84,3.9,0,1.491,0.9,0.5,0.226,11,6,0.647
2021,131,East Tennessee State,6,0,0,0,0,1,0,112,3.9,0,1.458,1,0.6,0.209,8,7,0.533
2021,115,Delaware,7,0,0,0,0,1,0,75,3.8,0,1.482,0.8,0.3,0.268,5,4,0.556
2021,67,Purdue,8,0,0,0,0,0,0,81,3.7,0,1.523,1.1,0.4,0.239,13,6,0.684
2021,153,Arizona,6,0,0,0,0,1,0,98,3.7,0,1.604,1.3,0.5,0.295,11,9,0.55
2021,156,Cleveland State,6,0,1,0,0,3,1,89,3.6,0,1.531,1.1,0.6,0.232,16,4,0.8
2021,198,UCLA,4,0,0,0,0,0,0,91,3.6,0,1.513,1.2,0.5,0.206,13,6,0.684
2021,290,Texas Tech,2,0,0,0,0,0,0,91,3.6,0,1.47,1.1,0.6,0.263,9,8,0.529
2021,126,New Orleans,6,0,0,0,0,2,0,101,3.5,0,1.549,1.1,0.5,0.244,8,7,0.533
2021,325,Wofford,1,0,0,0,0,0,0,94,3.5,0,1.53,1.1,0.5,0.182,12,5,0.706
2021,10,LSU,14,0,0,0,0,2,0,104,3.4,0,1.421,1,0.7,0.242,11,6,0.647
2021,12,Mount St. Mary's,13,1,0,0,0,1,2,77,3.4,0,1.517,1,0.3,0.183,9,7,0.563
2021,102,Radford,7,0,0,0,0,1,0,102,3.4,0,1.454,0.8,0.4,0.286,12,6,0.667
2021,118,VCU,7,0,0,0,0,2,1,84,3.4,0,1.516,0.8,0.6,0.261,10,4,0.714
2021,232,Monmouth,4,0,0,0,0,0,0,97,3.4,0,1.542,1,0.6,0.279,12,6,0.667
2021,308,Cal State Bakersfield,2,0,0,0,0,0,0,89,3.4,0,1.545,1.2,0.5,0.194,11,7,0.611
2021,213,UMBC,4,0,0,0,0,0,0,75,3.2,0,1.427,0.8,0.4,0.255,10,4,0.714
2021,250,Campbell,3,0,0,0,0,0,0,91,3.1,0,1.565,1.3,0.5,0.227,11,6,0.647
2021,289,Oklahoma,2,0,0,0,0,1,1,91,3.1,0,1.493,1.3,0.7,0.216,9,8,0.529
2021,140,Duke,6,0,0,0,0,0,1,89,2.9,0,1.555,1.3,0.7,0.16,9,9,0.5
2021,158,George Mason,5,0,0,0,0,1,1,93,2.9,0,1.501,1,0.5,0.181,8,6,0.571
2021,227,Grambling State,4,0,0,0,0,2,0,91,2.9,0,1.626,1,0.7,0.291,9,6,0.6
2021,292,UNC Asheville,2,0,0,0,0,1,1,92,2.9,0,1.476,0.9,0.5,0.2,9,5,0.643
2021,144,Oklahoma State,6,1,1,0,0,0,1,94,2.8,0,1.47,0.8,0.5,0.266,11,7,0.611
2021,191,Bowling Green,5,0,0,0,0,1,0,93,2.8,0,1.453,1.3,0.7,0.209,10,8,0.556
2021,303,Tennessee,2,0,0,0,0,0,1,93,2.7,0,1.581,1.1,0.5,0.26,10,7,0.588
2021,26,Coppin State,11,2,0,0,0,4,1,94,2.6,0,1.55,0.8,0.5,0.348,8,4,0.667
2021,176,Ohio,5,1,0,0,0,0,0,90,2.6,0,1.616,1.6,0.6,0.185,9,5,0.643
2021,180,Miami (OH),5,0,0,0,0,0,0,96,2.6,0,1.478,1.1,0.4,0.206,9,7,0.563
2021,5,Austin Peay,17,0,0,0,0,1,0,94,2.5,0,1.492,0.9,0.5,0.217,10,10,0.5
2021,277,Georgia State,3,0,0,0,0,1,0,85,2.5,0,1.579,1.2,0.5,0.214,8,4,0.667
2021,298,Charleston,2,0,0,0,0,2,0,90,2.5,0,1.407,1,0.6,0.186,6,4,0.6
2021,133,Virginia Military,6,0,0,0,0,0,1,110,2.4,0,1.559,1.3,0.4,0.222,7,7,0.5
2021,195,Drexel,5,0,0,0,0,0,0,84,2.4,0,1.592,1.2,0.4,0.211,4,5,0.444
2021,302,Dayton,2,0,0,0,0,0,0,89,2.4,0,1.551,1,0.3,0.24,9,7,0.563
2021,147,Florida A&M,6,0,0,0,0,0,0,75,2.3,0,1.589,0.8,0.4,0.208,7,5,0.583
2021,266,Lipscomb,3,0,0,0,0,0,0,84,2.3,0,1.459,1,0.5,0.268,9,6,0.6
2021,170,Florida,5,1,0,0,0,1,4,92,2.2,0,1.429,0.8,0.5,0.233,9,7,0.563
2021,91,Hartford,7,0,0,0,0,3,1,77,2.1,0,1.502,0.9,0.5,0.193,8,6,0.571
2021,151,Syracuse,6,2,0,0,0,2,2,101,2,0,1.526,1.3,0.8,0.198,9,7,0.563
2021,167,Saint Peter's,5,0,0,0,0,0,6,78,2,0,1.488,0.7,0.5,0.256,10,8,0.556
2021,211,Northern Kentucky,4,0,0,0,0,0,0,87,1.9,0,1.428,0.9,0.5,0.209,11,7,0.611
2021,243,Seattle,3,0,0,0,0,2,0,92,1.9,0,1.365,0.8,0.7,0.288,4,5,0.444
2021,316,Alcorn State,1,0,0,0,0,0,0,82,1.8,0,1.429,0.8,0.7,0.252,6,7,0.462
2021,119,Southern Methodist,7,0,0,0,0,0,1,79,1.7,0,1.546,1,0.4,0.197,7,4,0.636
2021,269,Texas-San Antonio,3,1,0,0,0,0,1,96,1.6,0,1.48,1.2,0.5,0.181,9,7,0.563
2021,295,Lafayette,2,0,0,0,0,2,1,97,1.6,0,1.601,1.5,0.6,0.241,9,5,0.643
2021,34,Loyola (MD),11,0,0,1,0,0,0,94,1.5,0,1.473,0.9,0.5,0.235,4,10,0.286
2021,125,UMKC,6,0,0,0,0,1,0,81,1.4,0,1.468,0.9,0.6,0.225,7,7,0.5
2021,181,Indiana State,5,0,0,0,0,0,0,87,1.3,0,1.455,0.9,0.5,0.262,11,7,0.611
2021,333,Albany,1,0,0,0,0,1,0,83,1.3,0,1.435,0.9,0.5,0.246,6,6,0.5
2021,61,Stony Brook,9,0,0,0,0,0,3,80,1.2,0,1.505,0.9,0.5,0.225,7,9,0.438
2021,108,Kentucky,7,0,0,0,0,0,1,92,1.2,0,1.521,0.9,0.5,0.268,8,9,0.471
2021,1,Long Island,23,1,0,1,0,4,0,102,1.1,0,1.612,1.1,0.6,0.208,9,9,0.5
2021,35,Louisiana,11,1,0,0,0,0,2,88,1.1,0,1.472,0.9,0.4,0.227,10,7,0.588
2021,78,Stetson,8,0,0,0,0,4,0,91,1.1,0,1.524,1.1,0.6,0.198,7,9,0.438
2021,301,Massachusetts,2,0,0,0,0,0,0,92,1.1,0,1.626,1.1,0.5,0.251,5,4,0.556
2021,193,Old Dominion,5,0,0,0,0,2,0,82,1,0,1.456,0.9,0.6,0.225,11,5,0.688
2021,314,Idaho State,2,0,0,0,0,0,1,76,1,0,1.456,0.7,0.3,0.272,8,6,0.571
2021,101,UTEP,7,0,0,0,0,1,0,101,0.9,0,1.477,1.1,0.5,0.236,8,8,0.5
2021,205,Utah,4,0,0,0,0,0,0,98,0.9,0,1.593,1.2,0.4,0.213,8,11,0.421
2021,291,Niagara,2,0,0,0,0,0,0,86,0.9,0,1.514,1.2,0.6,0.243,7,9,0.438
2021,116,Hofstra,7,0,0,0,0,0,0,89,0.8,0,1.489,1.1,0.6,0.218,8,6,0.571
2021,121,South Alabama,6,0,0,0,0,1,1,88,0.7,0,1.443,0.9,0.5,0.198,10,7,0.588
2021,177,Appalachian State,5,0,0,0,0,0,0,90,0.7,0,1.471,1.1,0.7,0.22,7,8,0.467
2021,179,Ole Miss,5,0,0,0,0,1,0,86,0.7,0,1.465,0.8,0.6,0.249,10,8,0.556
2021,285,Portland State,2,0,0,0,0,1,0,84,0.6,0,1.44,0.8,0.6,0.214,6,8,0.429
2021,343,Longwood,0,0,0,0,0,0,0,83,0.6,0,1.449,0.8,0.5,0.233,10,10,0.5
2021,17,Arkansas State,13,0,0,1,0,0,0,95,0.5,0,1.586,1.1,0.5,0.255,7,8,0.467
2021,168,Seton Hall,5,0,0,0,0,0,2,85,0.5,0,1.516,1,0.5,0.244,10,9,0.526
2021,260,Mercer,3,0,0,0,0,2,0,89,0.5,0,1.569,1.2,0.6,0.178,8,9,0.471
2021,60,St. John's,9,0,0,0,0,2,0,94,0.4,0,1.568,1.3,0.6,0.206,10,9,0.526
2021,77,Duquesne,8,0,0,0,0,0,0,86,0.4,0,1.596,1.1,0.5,0.188,7,7,0.5
2021,85,Loyola Marymount,8,0,0,0,0,0,0,81,0.4,0,1.555,0.8,0.3,0.296,7,5,0.583
2021,217,Hawaii,4,0,0,0,0,2,0,88,0.3,0,1.455,0.8,0.4,0.223,9,9,0.5
2021,58,Rhode Island,9,0,0,0,0,1,1,91,0.2,0,1.516,0.9,0.4,0.229,7,10,0.412
2021,117,Notre Dame,7,0,0,0,0,0,0,93,0.1,0,1.578,1.5,0.5,0.183,7,11,0.389
2021,163,Chattanooga,5,0,0,0,0,1,0,89,0,0,1.472,1.2,0.7,0.2,9,7,0.563
2021,212,Wisconsin,4,0,0,0,0,1,0,85,0,0,1.524,1.4,0.7,0.18,9,10,0.474
2021,223,Montana State,4,0,0,0,0,1,0,88,0,0,1.42,0.8,0.5,0.309,8,6,0.571
2021,41,Louisville,10,0,0,0,0,0,0,80,-0.2,0,1.42,0.9,0.5,0.211,8,5,0.615
2021,76,Pepperdine,8,0,0,0,0,0,0,91,-0.2,0,1.571,1.2,0.5,0.243,7,6,0.538
2021,157,Quinnipiac,6,0,0,0,0,1,1,93,-0.2,0,1.541,0.9,0.4,0.251,7,10,0.412
2021,127,New Hampshire,6,0,0,0,0,0,0,81,-0.3,0,1.474,0.9,0.4,0.224,9,6,0.6
2021,199,Montana,4,0,0,0,0,0,0,83,-0.3,0,1.526,1,0.3,0.289,7,9,0.438
2021,207,Marist,4,0,0,0,0,0,2,76,-0.3,0,1.516,0.8,0.4,0.217,10,8,0.556
2021,123,Merrimack College,6,0,0,0,0,1,0,97,-0.4,0,1.498,0.9,0.6,0.206,9,9,0.5
2021,136,Northern Colorado,6,0,0,0,0,0,0,78,-0.4,0,1.436,0.8,0.4,0.207,6,8,0.429
2021,46,Rutgers,10,2,0,0,0,1,3,91,-0.6,0,1.5,1.2,0.7,0.164,10,10,0.5
2021,120,Fairleigh Dickinson,7,0,0,0,0,0,1,95,-0.6,0,1.464,0.9,0.6,0.243,8,10,0.444
2021,221,UMass Lowell,4,0,0,0,0,0,0,92,-0.7,0,1.495,0.8,0.4,0.242,7,8,0.467
2021,271,Canisius,3,0,0,0,0,1,0,89,-0.7,0,1.522,1,0.5,0.229,7,5,0.583
2021,338,Bucknell,1,0,0,0,0,0,0,92,-0.7,0,1.476,0.9,0.5,0.275,4,6,0.4
2021,23,Little Rock,12,1,0,0,0,1,1,102,-0.8,0,1.561,0.9,0.4,0.266,7,11,0.389
2021,253,Mississippi State,3,0,0,0,0,1,1,84,-0.8,0,1.507,0.8,0.4,0.218,8,10,0.444
2021,239,UC Davis,3,0,0,0,0,2,0,86,-0.9,0,1.403,0.7,0.5,0.286,7,5,0.583
2021,255,Cincinnati,3,0,0,0,0,0,1,91,-0.9,0,1.611,1.1,0.5,0.231,8,6,0.571
2021,69,Missouri,8,1,0,0,0,2,1,93,-1,0,1.517,1,0.5,0.245,8,8,0.5
2021,82,Providence,8,0,0,0,0,0,0,83,-1.1,0,1.549,1.1,0.4,0.191,8,10,0.444
2021,92,NC State,7,0,0,0,0,1,3,81,-1.1,0,1.476,0.9,0.6,0.235,9,8,0.529
2021,2,Oakland,21,1,0,1,0,0,0,87,-1.2,0,1.588,1.3,0.6,0.247,10,10,0.5
2021,132,Auburn,6,0,0,0,0,0,3,109,-1.2,0,1.553,0.9,0.4,0.27,7,11,0.389
2021,286,Clemson,2,0,0,0,0,0,0,78,-1.2,0,1.565,1.1,0.4,0.181,10,6,0.625
2021,146,Maryland,6,0,0,0,0,0,0,79,-1.3,0,1.528,1.1,0.5,0.213,9,11,0.45
2021,204,Ball State,4,0,0,0,0,1,0,100,-1.3,0,1.572,1,0.3,0.199,6,9,0.4
2021,224,UNLV,4,0,0,0,0,1,0,80,-1.3,0,1.496,1,0.5,0.151,8,10,0.444
2021,190,Texas-Arlington,5,0,0,0,0,1,5,93,-1.5,0,1.521,1.1,0.7,0.192,9,8,0.529
2021,93,Stanford,7,1,0,0,0,0,0,91,-1.6,0,1.495,0.9,0.5,0.249,10,10,0.5
2021,187,St. Francis (NY),5,0,0,0,0,2,0,93,-1.6,0,1.503,1.2,0.7,0.233,9,9,0.5
2021,334,Green Bay,1,0,0,0,0,1,0,87,-1.6,0,1.564,1.4,0.5,0.207,8,12,0.4
2021,86,Xavier,8,0,0,0,0,0,0,91,-1.7,0,1.61,1.5,0.6,0.178,6,7,0.462
2021,225,Milwaukee,4,0,0,0,0,0,0,94,-1.8,0,1.501,1.2,0.5,0.232,7,10,0.412
2021,234,Tarleton State,4,0,0,0,0,0,0,77,-1.8,0,1.53,1.2,0.6,0.263,5,7,0.417
2021,171,Northwestern State,5,0,0,0,0,1,0,93,-1.9,0,1.48,0.9,0.5,0.229,9,7,0.563
2021,254,Sacred Heart,3,0,0,0,0,0,0,90,-2,0,1.55,1,0.4,0.269,9,7,0.563
2021,141,Oregon State,6,0,0,0,0,0,1,91,-2.1,0,1.58,1.2,0.5,0.228,10,10,0.5
2021,7,Pittsburgh,14,1,0,0,0,1,1,96,-2.2,0,1.584,1.2,0.5,0.262,5,10,0.333
2021,339,North Florida,1,0,0,0,0,0,0,82,-2.2,0,1.48,0.9,0.3,0.193,6,6,0.5
2021,182,California Baptist,5,1,0,0,0,0,1,89,-2.3,0,1.599,1.1,0.3,0.26,6,6,0.5
2021,319,American University,1,0,0,0,0,1,1,86,-2.4,0,1.52,0.8,0.5,0.198,4,5,0.444
2021,279,Washington State,2,0,1,0,0,0,0,85,-2.5,0,1.531,0.8,0.4,0.234,7,12,0.368
2021,174,Bradley,5,0,0,0,0,0,0,86,-2.6,0,1.503,1.1,0.4,0.174,6,12,0.333
2021,233,Southeast Missouri State,4,0,0,0,0,3,0,94,-2.6,0,1.626,0.9,0.4,0.283,9,11,0.45
2021,313,Long Beach State,2,0,0,0,0,0,0,90,-2.6,0,1.468,0.7,0.4,0.257,4,8,0.333
2021,149,Penn State,6,0,0,0,0,0,0,86,-2.7,0,1.513,1.1,0.7,0.206,7,12,0.368
2021,206,Sacramento State,4,0,0,0,0,0,0,89,-2.7,0,1.462,1.1,0.7,0.22,5,9,0.357
2021,304,Georgia Southern,2,0,0,0,0,1,0,84,-2.7,0,1.522,0.8,0.5,0.156,7,9,0.438
2021,145,Tulsa,6,0,0,0,0,1,0,77,-2.8,0,1.56,1,0.5,0.251,7,9,0.438
2021,237,Pacific,3,0,0,0,0,0,0,87,-2.8,0,1.48,1,0.5,0.179,6,7,0.462
2021,248,UCF,3,0,0,0,0,0,0,88,-2.8,0,1.523,0.8,0.4,0.207,8,10,0.444
2021,55,Lamar,9,1,0,0,0,0,1,88,-2.9,0,1.535,1,0.6,0.231,7,10,0.412
2021,74,Hampton,8,1,0,0,0,1,5,84,-2.9,0,1.451,0.9,0.4,0.22,9,9,0.5
2021,88,St. Francis (PA),8,0,0,0,0,2,0,92,-2.9,0,1.523,0.9,0.4,0.245,5,13,0.278
2021,247,Texas-RGV,3,0,0,0,0,1,2,82,-2.9,0,1.602,1,0.6,0.175,2,5,0.286
2021,249,San Francisco,3,0,0,0,0,2,0,88,-2.9,0,1.409,0.9,0.7,0.145,4,9,0.308
2021,79,Arizona State,8,0,0,1,0,0,0,97,-3.1,0,1.514,1.3,0.6,0.237,7,10,0.412
2021,107,Cal State Fullerton,7,0,0,0,0,2,0,90,-3.1,0,1.503,1,0.5,0.265,5,9,0.357
2021,317,Florida Gulf Coast,1,0,0,0,0,0,0,86,-3.1,0,1.457,0.9,0.5,0.166,4,5,0.444
2021,320,Army West Point,1,0,0,0,0,0,0,87,-3.1,0,1.493,1,0.5,0.186,7,7,0.5
2021,56,Youngstown State,9,0,0,1,0,0,0,85,-3.2,0,1.482,1.1,0.5,0.246,9,11,0.45
2021,264,N.J.I.T.,3,1,0,0,0,2,0,81,-3.2,0,1.414,0.9,0.6,0.24,7,10,0.412
2021,267,Marquette,3,0,0,0,0,0,0,89,-3.3,0,1.49,0.9,0.3,0.243,8,11,0.421
2021,323,UNC Wilmington,1,0,0,0,0,0,0,83,-3.3,0,1.469,1.5,0.6,0.267,1,6,0.143
2021,36,Georgetown,10,1,0,0,0,0,1,97,-3.4,0,1.528,0.9,0.4,0.232,7,9,0.438
2021,210,High Point,4,0,0,0,0,1,0,84,-3.4,0,1.52,1,0.5,0.248,6,11,0.353
2021,25,Indiana,11,0,0,0,0,1,0,87,-3.5,0,1.553,1.1,0.5,0.273,7,12,0.368
2021,72,North Alabama,8,0,0,0,0,0,0,82,-3.6,0,1.425,0.7,0.3,0.22,7,8,0.467
2021,305,North Carolina Central,2,0,0,0,0,0,0,91,-3.6,0,1.497,0.7,0.5,0.234,3,5,0.375
2021,345,Evansville,0,0,0,0,0,0,0,84,-3.6,0,1.507,1.2,0.5,0.157,7,11,0.389
2021,65,McNeese State,9,0,0,0,0,0,1,95,-3.9,0,1.618,1.1,0.4,0.206,4,10,0.286
2021,114,Fresno State,7,0,0,0,0,0,0,81,-3.9,0,1.454,0.7,0.4,0.243,9,11,0.45
2021,340,Saint Mary's,1,0,0,0,0,0,0,67,-3.9,0,1.441,0.9,0.5,0.2,4,6,0.4
2021,113,Northern Iowa,7,1,0,0,0,2,0,94,-4,0,1.517,1,0.5,0.193,7,11,0.389
2021,265,Temple,3,0,0,0,0,0,0,76,-4.1,0,1.603,1,0.3,0.271,4,10,0.286
2021,273,Louisiana-Monroe,3,0,0,0,0,1,0,84,-4.1,0,1.607,1.1,0.6,0.168,5,13,0.278
2021,139,North Dakota,6,0,0,0,0,0,0,87,-4.3,0,1.472,1,0.4,0.243,9,10,0.474
2021,259,Fort Wayne,3,1,1,0,0,1,0,96,-4.3,0,1.526,0.8,0.4,0.207,6,14,0.3
2021,52,Butler,9,0,0,0,0,0,0,76,-4.5,0,1.553,1.1,0.5,0.193,8,13,0.381
2021,48,IUPUI,10,0,0,0,0,1,0,89,-4.6,0,1.523,1,0.5,0.211,7,9,0.438
2021,150,Manhattan,6,0,0,0,0,1,0,87,-4.6,0,1.548,0.8,0.5,0.237,6,12,0.333
2021,160,Valparaiso,5,0,0,0,0,1,0,91,-4.6,0,1.533,1.1,0.5,0.174,7,11,0.389
2021,278,Fairfield,2,0,0,0,0,0,0,85,-4.6,0,1.515,0.9,0.4,0.24,7,11,0.389
2021,218,Jacksonville,4,0,0,0,0,1,0,86,-4.7,0,1.44,0.8,0.6,0.228,5,9,0.357
2021,122,Southern Mississippi,6,0,0,0,0,0,0,85,-4.8,0,1.466,0.8,0.4,0.222,4,13,0.235
2021,241,Alabama A&M,3,0,0,0,0,0,0,93,-4.8,0,1.44,0.7,0.4,0.193,4,9,0.308
2021,341,Elon,0,0,0,0,0,0,1,80,-4.8,0,1.47,0.9,0.5,0.152,4,7,0.364
2021,161,Presbyterian,5,0,0,0,0,2,0,85,-4.9,0,1.503,0.7,0.5,0.248,5,12,0.294
2021,242,Towson,3,0,0,0,0,0,1,88,-4.9,0,1.416,0.9,0.4,0.245,3,9,0.25
2021,238,Wyoming,3,0,0,0,0,0,0,93,-5,0,1.545,1.1,0.5,0.245,7,9,0.438
2021,326,Incarnate Word,1,0,0,0,0,0,0,83,-5,0,1.561,0.9,0.4,0.234,5,9,0.357
2021,172,Rider,5,0,0,0,0,0,0,82,-5.2,0,1.489,1,0.4,0.198,5,14,0.263
2021,98,Boston University,7,0,0,0,0,0,0,86,-5.3,0,1.426,0.8,0.4,0.215,6,10,0.375
2021,197,Arkansas-Pine Bluff,4,0,0,0,0,0,1,92,-5.3,0,1.464,0.7,0.5,0.292,3,12,0.2
2021,294,South Carolina State,2,0,0,0,0,0,0,86,-5.3,0,1.421,0.6,0.3,0.223,1,7,0.125
2021,327,Michigan State,1,0,0,0,0,0,0,84,-5.3,0,1.61,1.2,0.4,0.235,9,11,0.45
2021,19,Holy Cross,12,1,0,0,0,1,1,87,-5.4,0,1.456,0.9,0.5,0.182,5,11,0.313
2021,188,Troy,5,0,0,0,0,0,0,81,-5.4,0,1.52,0.8,0.4,0.203,4,12,0.25
2021,106,Vanderbilt,7,0,0,0,0,2,1,93,-5.6,0,1.512,0.9,0.5,0.242,3,13,0.188
2021,209,Rice,4,0,0,0,0,0,0,95,-5.7,0,1.588,1,0.3,0.191,6,10,0.375
2021,90,Illinois-Chicago,7,1,0,0,0,0,0,90,-5.9,0,1.513,1,0.3,0.142,6,10,0.375
2021,143,Tulane,6,0,0,0,0,3,0,81,-5.9,0,1.52,0.9,0.6,0.287,4,12,0.25
2021,110,Minnesota,7,1,1,0,0,0,2,102,-6,0,1.543,1.2,0.6,0.241,6,14,0.3
2021,263,Binghamton,3,0,0,0,0,0,0,78,-6.1,0,1.442,0.8,0.4,0.161,4,10,0.286
2021,312,Charlotte,2,0,0,0,0,0,0,76,-6.1,0,1.507,0.8,0.4,0.265,5,11,0.313
2021,96,Robert Morris,7,0,0,0,0,0,0,102,-6.3,0,1.59,1.2,0.5,0.173,3,12,0.2
2021,138,Tennessee State,6,0,0,0,0,1,1,91,-6.3,0,1.463,0.7,0.5,0.238,3,16,0.158
2021,169,George Washington,5,1,0,0,0,1,0,78,-6.3,0,1.492,0.9,0.4,0.266,3,5,0.375
2021,178,Santa Clara,5,0,0,0,0,0,0,86,-6.3,0,1.525,0.9,0.3,0.307,4,5,0.444
2021,268,Tennessee Tech,3,0,0,0,0,0,0,86,-6.3,0,1.605,1,0.5,0.196,5,15,0.25
2021,208,Cal State Northridge,4,1,0,0,0,2,0,90,-6.5,0,1.522,1.1,0.5,0.225,5,9,0.357
2021,228,La Salle,4,0,0,0,0,1,0,90,-6.5,0,1.486,0.9,0.6,0.172,6,10,0.375
2021,274,USC Upstate,3,0,0,0,0,0,0,77,-6.6,0,1.5,0.9,0.4,0.221,5,11,0.313
2021,262,Illinois State,3,0,0,0,0,1,0,88,-6.7,0,1.469,0.9,0.4,0.156,4,14,0.222
2021,18,Eastern Illinois,12,0,0,0,0,2,0,88,-6.8,0,1.534,0.9,0.5,0.162,6,14,0.3
2021,283,Northwestern,2,0,0,0,0,1,0,79,-6.8,0,1.547,1.1,0.5,0.173,6,13,0.316
2021,288,Central Connecticut State,2,0,0,0,0,1,0,94,-6.8,0,1.541,1,0.5,0.199,5,13,0.278
2021,30,Georgia,11,1,0,0,0,2,0,92,-6.9,0,1.526,0.9,0.5,0.241,7,11,0.389
2021,162,Omaha,5,0,0,0,0,0,1,93,-6.9,0,1.369,0.9,0.5,0.211,3,11,0.214
2021,95,Western Illinois,7,0,0,0,0,0,0,99,-7,0,1.385,0.7,0.4,0.297,5,10,0.333
2021,215,DePaul,4,0,0,0,0,1,2,91,-7,0,1.456,0.7,0.4,0.149,3,12,0.2
2021,129,Southeastern Louisiana,6,0,0,0,0,1,0,92,-7.1,0,1.423,0.6,0.5,0.299,5,11,0.313
2021,220,South Carolina,4,0,0,0,0,1,0,91,-7.1,0,1.497,0.9,0.6,0.172,4,12,0.25
2021,322,William & Mary,1,0,0,0,0,0,0,84,-7.2,0,1.485,0.9,0.4,0.243,4,6,0.4
2021,40,Alabama State,10,0,0,0,0,0,0,82,-7.3,0,1.457,0.6,0.4,0.277,4,14,0.222
2021,134,Houston Christian,6,0,0,0,0,1,0,99,-7.3,0,1.561,0.9,0.4,0.224,4,11,0.267
2021,165,East Carolina,5,0,0,0,0,0,0,82,-7.3,0,1.681,1.1,0.4,0.261,2,10,0.167
2021,306,Southern Illinois,2,0,0,0,0,0,0,76,-7.3,0,1.569,1,0.5,0.169,6,13,0.316
2021,252,Western Carolina,3,0,0,0,0,0,0,85,-7.7,0,1.507,0.9,0.3,0.214,4,13,0.235
2021,27,Citadel,11,0,0,0,0,0,2,103,-7.8,0,1.545,1.2,0.4,0.21,5,11,0.313
2021,282,UC San Diego,2,0,0,0,0,0,0,89,-7.9,0,1.642,1.2,0.4,0.126,4,10,0.286
2021,257,SIU-Edwardsville,3,0,0,0,0,0,1,87,-8,0,1.553,0.8,0.3,0.235,7,12,0.368
2021,124,Lehigh,6,0,0,0,0,1,0,90,-8.1,0,1.504,1,0.5,0.201,4,10,0.286
